cucumber,cucumber,cucumber,"Cucumber, peeled, at processing",1.0
white-wine,white-wine,white wine,"White wine, consumption mix",1.0
rosemary,rosemary,rosemary,"Rosemary, dried, consumption mix",1.0
shallot,shallot,shallot,"Shallot, peeled, at processing",1.0000001
fresh-cream,fresh-cream,fresh cream cheese,"Fresh cream cheese, plain, around 3% fat, at plant",0.9227206
beef-meat,beef-meat,meat,"Meat, pork, without bone",0.9388054
sesame,sesame,sesame seed,"Sesame seed, consumption mix",0.85460496
e392,e392,ddgs,"DDGS, from corn, at plant",0.19972277
whole-grain-oat-flakes,whole-grain-oat-flakes,wheat bran,"Wheat bran, at industrial mill",0.7837438
ham,ham,pork ham,"Pork ham, raw, at plant",0.8871967
chives,chives,parsley,"Parsley, peeled, at processing",0.7320499
courgette,courgette,zucchini,"Zucchini, peeled, at processing",0.73911285
vitamin-a,vitamin-a,waste mineral oil ch treatment of,"Waste mineral oil {CH}| treatment of, hazardous waste incineration | Cut-off, S - Copied from Ecoinvent",0.43788722
herbs-and-spices,herbs-and-spices,provence herbs,"Provence herbs, dried, consumption mix",0.7246173
e306,e306,ddgs,"DDGS, from corn, at plant",0.3189775
e252,e252,ddgs,"DDGS, from corn, at plant",0.3158159
anti-caking-agent,anti-caking-agent,complexing alkaline detergent,"Complexing alkaline detergent, for the meat industry, at plant",0.44610146
cheese,cheese,cheese,"Cheese, buche, from goat's milk, at plant",1.0
sodium-caseinate,sodium-caseinate,sodium hydroxide,"Sodium hydroxide, without water, in 50% solution state {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.82828385
wheat-bran,wheat-bran,wheat bran,"Wheat bran, at industrial mill",0.99999994
e321,e321,polyvinylpolypyrolidore pvpp,"Polyvinylpolypyrolidore (PVPP), at plant",0.20137241
fruit-pectin,fruit-pectin,apple juice,"Apple juice, industrial production, at plant, NFC, 1L",0.6942599
e326,e326,ddgs,"DDGS, from corn, at plant",0.4240887
chickpea,chickpea,lentils,"Lentils, consumption mix",0.60517657
e332ii,e332ii,devatting,"Devatting, from grape pomace before pressing, for red wine in a cooperative cellar, French production mix, at plant, 1 kg of grape pomace before pressing (POUi)",0.22121997
chicken-broth,chicken-broth,broth,"Broth, stock or bouillon, poultry (reconstituted with water at consumer), at plant",0.86618847
e1400,e1400,yeasting,"Yeasting, from must, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.20941433
vegetable-fat,vegetable-fat,vegetable fat margarine type,"Vegetable fat (margarine type), 70% fat, unsalted, at plant",0.8714006
chicken-fat,chicken-fat,pork fat,"Pork fat, raw,at plant",0.8667786
peanut-oil,peanut-oil,peanut oil,"Peanut oil, at plant",1.0
pasteurized-semi-skimmed-milk,pasteurized-semi-skimmed-milk,semi skimmed milk,"Semi-skimmed milk, pasteurisation, from raw milk to semi-skimmed milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.94945514
fresh-egg,fresh-egg,chicken egg,"Chicken egg, raw, without shell, at plant",0.7456519
e406,e406,deboning timming,"Deboning-timming, dry hams ripened, Dry hams deboned, industrial production, French production, at plant, 1 kg of rind (POUi)",0.24323784
e150,e150,yeasting,"Yeasting, from must, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.27151746
sucrose,sucrose,fructose,"Fructose, production, at plant",0.6724552
cheddar,cheddar,cheddar cheese,"Cheddar cheese, from cow's milk, at plant",0.9413166
confectioner's glaze,confectioner's glaze,glazing,"Glazing, double, U<1.1 W/m2K {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.4895178
rapeseed,rapeseed,rapeseed,"Rapeseed, organic, stored and transported, at feed plant",1.0
bay-leaf,bay-leaf,bay,"Bay, consumption mix",0.8293014
green-bean,green-bean,green cabbage,"Green cabbage, peeled, at processing",0.7952717
modified-tapioca-starch,modified-tapioca-starch,potato starch,"Potato starch, at farm gate",0.77065635
orange-juice,orange-juice,orange juice,"Orange juice, reconstituted from a concentrate, at plant",1.0
pea-protein,pea-protein,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.7649947
e341iii,e341iii,enzym addition,"Enzym addition, from grape, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 kg of grape (POUi)",0.22070095
wine-vinegar,wine-vinegar,white wine,"White wine, consumption mix",0.74611443
rye-flour,rye-flour,rye flour,"Rye flour, at industrial mill",1.0
zinc-oxide,zinc-oxide,sulfur dioxide,"Sulfur dioxide, liquid {RER}| market for | Cut-off, S - Copied from Ecoinvent",0.6496236
e451,e451,ddgs,"DDGS, from corn, at plant",0.25416666
broccoli,broccoli,broccoli,"Broccoli, peeled, at processing",1.0000001
natural-smoke-flavouring,natural-smoke-flavouring,natural gas,"Natural gas, high pressure {Europe without Switzerland}| market group for | Cut-off, S - Copied from Ecoinvent",0.6704951
chicken-meat,chicken-meat,meat,"Meat, pork, without bone",0.901072
mushroom,mushroom,mushroom,"Mushroom, peeled, at processing",1.0
autolyzed-yeast-extract,autolyzed-yeast-extract,yeast,"Yeast, at plant",0.7754165
e476,e476,dummy piquette,"[Dummy] Piquette, for brandy production, at plant",0.19822487
caffeine,caffeine,coffee,"Coffee, freeze dried, at plant",0.5920157
e223,e223,packaging,"Packaging, of frozen ground beef, industrial production, French production mix, at plant, 1 kg of frozen ground beef (POUi)",0.1332371
nut,nut,cashew nut,"Cashew nut, unshelled, at processing",0.87674403
cottonseed-oil,cottonseed-oil,cottonseed oil,"Cottonseed oil, crude {GLO}| market for | Cut-off, U - Copied from Ecoinvent",1.0
sesame-oil,sesame-oil,sunflower oil,"Sunflower oil, at plant",0.8531539
e340ii,e340ii,boots,"Boots, rubber, at plant",0.1698483
pea,pea,chick peas,"Chick peas, consumption mix",0.6917672
e320,e320,diesel,"Diesel, low-sulfur {GLO}| market group for | Cut-off, S - Copied from Ecoinvent",0.38259032
brown-rice,brown-rice,brown sugar,"Brown sugar, production, at plant",0.8044641
grape,grape,grape,"Grape, full production (phase), integrated, variety mix, Languedoc-Roussillon, at vineyard",1.0000001
pear,pear,pear,"Pear, peeled, at processing",1.0000001
pork-fat,pork-fat,pork fat,"Pork fat, raw,at plant",1.0
e325,e325,debonning,"Debonning, of beef quarter, for frozen ground beef processing, industrial production, French production mix, at plant, 1 kg of food grade bones (POUi)",0.21631974
soured-milk,soured-milk,milk,"Milk, whole, pasteurised, at plant",0.7956127
pumpkin-seed,pumpkin-seed,pumpkin,"Pumpkin, peeled, at processing",0.8197732
coffee,coffee,coffee,"Coffee, freeze dried, at plant",1.0
gelling-agent,gelling-agent,complexing alkaline detergent,"Complexing alkaline detergent, for the meat industry, at plant",0.4450787
blackcurrant,blackcurrant,currant,"Currant, peeled, at processing",0.73172235
e262,e262,escaroles,"Escaroles, peeled, at processing",0.38860723
inulin,inulin,fructose,"Fructose, production, at plant",0.5722557
parmesan,parmesan,parmesan cheese,"Parmesan cheese, from cow's milk, at plant",0.91238934
orange-zest,orange-zest,orange,"Orange, peeled, at processing",0.8457961
apple-puree,apple-puree,mango puree,"Mango puree, reconstituted from a concentrate, at plant",0.83377415
brown-rice-flour,brown-rice-flour,rice flour,"Rice flour, at industrial mill",0.9247074
e297,e297,yeasting,"Yeasting, from must, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.3415509
green-bell-pepper,green-bell-pepper,pepper,"Pepper, green, peeled, at processing",0.77006215
biotin,biotin,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.4494444
e418,e418,dummy unshelling eggs,"[Dummy] Unshelling eggs, processing, at plant",0.1884902
e160,e160,escaroles,"Escaroles, peeled, at processing",0.31258237
e965,e965,gloves,"Gloves, rubber, at plant",0.17907028
shrimp,shrimp,shrimp,"Shrimp, fillet, raw, frozen at processing",1.0000001
whole-wheat,whole-wheat,whole milk,"Whole milk, pasteurisation, from raw milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.76029146
cane-sugar-syrup,cane-sugar-syrup,sugar,"Sugar, from sugarcane {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.86216325
malted-wheat-flour,malted-wheat-flour,wheat flour,"Wheat flour, at industrial mill",0.9347774
lactose-and-milk-proteins,lactose-and-milk-proteins,milk,"Milk, whole, pasteurised, at plant",0.762418
hydrolysed-soy-protein,hydrolysed-soy-protein,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.92397106
date,date,refrigerated storage before delivery,"Refrigerated storage before delivery, Pork chop, Pork chop, industrial production, French production mix, at plant, 1 kg of pork chop case ready (POUi)",0.34903857
hops,hops,beer,"Beer, regular (4-5 degrees alcohol), at plant",0.4697192
e290,e290,devatting,"Devatting, from grape pomace before pressing, for red wine in a cooperative cellar, French production mix, at plant, 1 kg of grape pomace before pressing (POUi)",0.2613971
pumpkin,pumpkin,pumpkin,"Pumpkin, peeled, at processing",1.0
e452,e452,dummy tables,"[Dummy] Tables, at plant",0.18657506
e490,e490,raticide,"Raticide, at plant",0.34494215
yellow-corn-flour,yellow-corn-flour,maize flour,"Maize flour, at industrial mill",0.83331585
tapioca-syrup,tapioca-syrup,syrup,"Syrup, with sugar (to be diluted), at plant",0.8480384
shea-butter,shea-butter,butter,"Butter, 82% fat, unsalted, at dairy",0.86124235
e334,e334,bottling,"Bottling, from red wine, for red wine in a cooperative cellar, French production mix, at plant, 1 L of red wine (POUi)",0.1156123
lime-juice,lime-juice,lemon juice,"Lemon juice, pure juice, at plant",0.8884915
e917,e917,escaroles,"Escaroles, peeled, at processing",0.28346556
e385,e385,ddgs,"DDGS, from corn, at plant",0.3158557
vanilla-flavouring,vanilla-flavouring,vanilla,"Vanilla, consumption mix",0.8413197
quinoa,quinoa,quinoa fr,"Quinoa FR, conventional, at farm gate",0.7281171
olives,olives,olives,"Olives, consumption mix",1.0000001
oat-fibre,oat-fibre,oat,"Oat, consumption mix",0.83715945
e327,e327,live beef storage,"Live beef storage, industrial production, French production mix, at plant, 1 kg of living animal (POUi)",0.18291387
grape-juice,grape-juice,grape juice,"Grape juice, reconstituted from a concentrate, at plant",1.0000001
pineapple-juice,pineapple-juice,pineapple juice,"Pineapple juice, reconstituted from a concentrate, at plant",1.0000001
high-oleic-sunflower-oil,high-oleic-sunflower-oil,sunflower oil,"Sunflower oil, at plant",0.8621025
safflower,safflower,sunflower oil,"Sunflower oil, at plant",0.6805496
e220,e220,dummy veal stock for sauce and cooking,"[Dummy] Veal stock for sauce and cooking, dehydrated, at plant",0.2673402
oat-flour,oat-flour,oat flour,"Oat flour, at industrial mill",1.0
e163,e163,sulphiting,"Sulphiting, from white wine, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of white wine (POUi)",0.23992278
lemon-juice-from-concentrate,lemon-juice-from-concentrate,lemon juice,"Lemon juice, pure juice, at plant",0.82447976
partially-hydrogenated-soybean-oil,partially-hydrogenated-soybean-oil,soybean oil,"Soybean oil, at plant",0.82838815
fat-reduced-cocoa,fat-reduced-cocoa,cocoa butter,"Cocoa butter, at plant (adapted from WFLDB)",0.66545695
cultured pasteurized milk,cultured pasteurized milk,milk,"Milk, whole, pasteurised, at plant",0.7694724
e461,e461,merguez sausage,"Merguez sausage, beef and mutton, raw, at plant",0.06295249
flavour-enhancer,flavour-enhancer,fermentation activator,"Fermentation activator, bacterial, at plant",0.46308228
red-chili-pepper,red-chili-pepper,chili,"Chili, peeled, at processing",0.82775056
brown-rice-syrup,brown-rice-syrup,brown sugar,"Brown sugar, production, at plant",0.83022285
soy-sauce,soy-sauce,soy sauce,"Soy sauce, prepacked, at plant",1.0
e235,e235,ddgs,"DDGS, from corn, at plant",0.30055776
emmental,emmental,emmental,"Emmental, for bolognese-style pasta",1.0
lactic acid starter culture,lactic acid starter culture,lactic bacteria production,"Lactic bacteria production, at plant",0.7049775
tamarind,tamarind,mango puree,"Mango puree, reconstituted from a concentrate, at plant",0.70260483
powdered-egg-white,powdered-egg-white,egg white,"Egg white, raw, at plant",0.9177501
e960,e960,lactic bacteria addition,"Lactic bacteria addition, from must, in an individual cellar, with a pump, French production mix, at plant, 1 L of must (POUi)",0.16849266
flour-treatment-agent,flour-treatment-agent,treatment,"Treatment, sewage, to wastewater treatment",0.64781463
e445,e445,sunflower grain,"Sunflower grain, conventional, national average, animal feed, at storage agency/ UA U",0.3203335
e460,e460,over cap,"Over cap, PVC, for wine bottle, at plant",0.13856006
sweet-potato,sweet-potato,sweet potato,"Sweet potato, consumption mix",1.0000001
wheat-protein,wheat-protein,wheat starch,"Wheat starch, from wheat starch extraction, at plant",0.82766664
vital wheat gluten,vital wheat gluten,wheat flour,"Wheat flour, at industrial mill",0.7474795
milk-protein-concentrate,milk-protein-concentrate,concentrated milk,"Concentrated milk, 25% dry matter, whole milk, unsweetened, at dairy (adapted from WFLDB)",0.8024626
e322i,e322i,agave tequilana,"Agave tequilana, at farm",0.2584796
fruit,fruit,candied fruits,"Candied fruits, at plant",0.76761836
blackberry,blackberry,currant,"Currant, peeled, at processing",0.6044703
garlic-puree,garlic-puree,garlic,"Garlic, consumption mix",0.8478135
salt-from-guerande,salt-from-guerande,salt,Salt,0.6185106
e150d,e150d,sulphiting,"Sulphiting, from white wine, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of white wine (POUi)",0.33923557
potato-flour,potato-flour,rice flour,"Rice flour, at industrial mill",0.8430471
anchovy,anchovy,anchovy,"Anchovy, fillet, raw, at processing",1.0
white-wine-vinegar,white-wine-vinegar,white wine,"White wine, consumption mix",0.91896033
natural-lemon-flavouring,natural-lemon-flavouring,lemon,"Lemon, peeled, at processing",0.733624
icing-sugar,icing-sugar,sugar,"Sugar, from sugarcane {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.84629464
pistachio-nuts,pistachio-nuts,cashew nut,"Cashew nut, unshelled, at processing",0.7912326
white-distilled-vinegar,white-distilled-vinegar,white wine,"White wine, consumption mix",0.71788937
e901,e901,ddgs,"DDGS, from corn, at plant",0.29845124
microbial-coagulating-enzyme,microbial-coagulating-enzyme,enzyme production,"Enzyme production, bacterial, at plant",0.6971157
e491,e491,ddgs,"DDGS, from corn, at plant",0.15865543
baking-powder,baking-powder,cocoa powder,"Cocoa powder, at plant",0.76016307
wheat-fiber,wheat-fiber,wheat bran,"Wheat bran, at industrial mill",0.804203
milk-solids,milk-solids,milk,"Milk, whole, pasteurised, at plant",0.8401182
coating,coating,dummy coating mould,"[Dummy] Coating mould, for dry sausage production, at plant",0.6911348
cumin-seeds,cumin-seeds,sesame seed,"Sesame seed, consumption mix",0.79623604
calcium,calcium,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.7049559
vegetable,vegetable,vegetable fat margarine type,"Vegetable fat (margarine type), 70% fat, unsalted, at plant",0.7299426
strawberry-puree,strawberry-puree,frozen raspberry puree,"Frozen raspberry puree, consumption mix",0.8852448
rye,rye,rye flour,"Rye flour, at industrial mill",0.85588735
garden-peas,garden-peas,garden peas,"Garden peas, consumption mix",1.0
dill,dill,parsley,"Parsley, peeled, at processing",0.712635
lemon-peel,lemon-peel,lemon,"Lemon, peeled, at processing",0.8323003
hazelnut-paste,hazelnut-paste,hazelnut,"Hazelnut, unshelled, consumption mix",0.7894339
apple-juice-from-concentrate,apple-juice-from-concentrate,apple juice,"Apple juice, industrial production, at plant, NFC, 1L",0.82319593
champignon,champignon,mushroom,"Mushroom, peeled, at processing",0.6609656
passionfruit,passionfruit,mango puree,"Mango puree, reconstituted from a concentrate, at plant",0.66263574
fennel,fennel,fennel,"Fennel, peeled, at processing",1.0000001
sweetener,sweetener,sugar,"Sugar, from sugarcane {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.6346643
e452i,e452i,dummy tables,"[Dummy] Tables, at plant",0.20118172
